airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
5,1436,0,4,1,2,3,1,8.42,29,14289
5,1459,4,0,0,5,1,0,7.42,7,55983
2,973,5,5,2,3,2,1,2.25,19,2339
5,1533,2,4,0,5,0,0,11.42,38,49177
1,838,0,3,0,5,2,1,18.25,20,5485
3,362,4,4,0,2,3,1,9.0,12,10689
1,879,5,2,0,0,4,1,19.5,31,4977
5,1552,2,2,0,1,3,0,12.83,37,53937
1,904,3,0,0,5,5,1,9.17,28,6711
1,907,3,2,1,2,5,1,23.83,37,7496
3,311,4,2,0,5,1,1,5.33,18,5871
1,744,2,0,0,4,5,0,19.08,42,53164
2,935,3,1,0,5,5,1,14.25,10,16109
5,1473,0,2,0,4,4,0,12.92,6,61404
2,1036,5,1,0,5,4,1,16.42,37,5667
3,244,4,1,0,0,0,1,6.5,16,5361
5,1463,0,1,0,2,5,1,11.08,49,6568
5,1434,5,1,0,2,4,0,13.58,19,58562
4,1309,4,2,0,2,5,1,21.92,44,6625
1,825,5,0,0,5,4,1,28.08,6,12007
5,1454,4,4,0,1,0,1,21.42,17,11120
0,1231,2,5,0,4,1,1,12.92,28,1998
5,1481,1,0,0,4,0,1,20.33,10,13258
5,1477,1,4,0,2,3,1,10.17,9,17673
1,825,5,0,0,1,1,1,16.0,38,5800
1,820,2,4,2,4,5,0,2.25,8,22152
1,849,4,2,0,1,3,0,14.0,25,49151
1,871,2,4,2,0,5,0,2.17,32,22152
5,1444,4,5,0,4,0,1,14.42,31,8111
5,1442,4,4,0,5,5,1,11.33,15,17829
5,1466,2,1,2,4,0,0,2.75,24,50751
5,1488,1,2,0,4,3,0,16.5,29,51457
3,420,2,0,0,2,4,1,5.17,24,5955
5,1483,1,1,0,0,2,1,5.67,32,5206
3,106,2,4,0,0,4,1,5.5,24,5955
5,1471,0,4,0,5,5,1,11.33,36,6568
1,747,0,4,0,5,5,0,11.75,18,54684
5,1484,2,1,1,4,4,1,26.17,23,9349
2,930,0,1,0,2,5,1,10.25,26,5177
1,757,4,2,0,4,2,1,14.0,25,4144
5,1545,5,1,0,2,1,0,10.33,21,49613
4,1377,1,1,2,4,4,1,2.5,39,2359
5,1445,4,1,0,5,5,1,15.67,29,6067
1,870,5,1,0,0,4,1,7.5,26,5502
2,1099,0,2,0,1,4,1,12.5,37,6186
5,1559,2,4,0,5,0,1,10.58,15,4496
5,1477,1,4,0,5,2,0,12.17,5,68112
1,795,5,2,0,0,2,1,20.33,47,4149
0,1194,4,0,0,5,2,1,8.75,10,24363
5,1490,1,4,0,5,5,0,13.08,38,61873
5,1454,4,4,0,5,2,0,13.33,11,84756
1,862,0,5,0,4,3,0,13.5,16,56476
5,1454,4,4,0,4,1,0,22.42,24,55502
1,722,1,1,0,5,5,0,16.0,6,49553
0,1137,2,4,1,2,4,1,9.67,24,2480
5,1430,2,0,0,0,5,0,26.67,21,37417
1,797,5,1,0,2,0,1,9.17,30,6502
1,879,5,2,0,0,4,0,19.5,29,49725
2,1108,4,0,0,5,0,1,10.25,15,12546
5,1544,2,5,0,4,0,0,12.17,40,42457
1,904,3,0,0,3,5,1,10.92,1,12906
5,1535,5,1,0,5,1,1,15.25,44,5348
1,819,4,4,0,5,2,1,10.75,19,6339
1,894,5,2,0,5,3,1,26.0,15,6941
5,1501,5,0,1,5,4,1,10.58,38,9716
3,580,0,0,0,2,5,1,4.5,16,4819
3,250,2,1,0,0,4,1,8.17,7,6932
2,1096,5,0,2,0,0,1,1.67,25,2124
3,638,3,4,0,2,1,1,7.25,28,4082
5,1534,5,1,0,2,0,0,10.5,41,62448
3,640,0,0,0,2,5,1,4.92,23,5127
5,1477,1,4,0,5,2,0,13.25,7,57920
5,1554,2,2,0,2,1,0,24.08,20,65832
0,1227,0,1,0,2,3,1,13.83,25,3832
5,1442,4,4,0,2,0,1,6.75,14,13014
1,724,5,0,0,4,1,0,17.33,38,49613
3,434,1,2,2,2,3,1,1.0,35,1551
5,1551,2,1,0,0,3,0,6.5,7,51697
5,1436,0,4,0,2,2,0,5.0,12,45097
5,1507,2,4,2,0,3,0,2.17,25,24056
5,1485,3,4,0,2,1,1,9.58,32,7302
5,1535,5,1,0,2,4,0,10.58,43,64285
0,1160,1,5,2,5,0,1,1.17,48,1443
0,1194,4,0,2,2,0,1,2.75,49,3862
5,1485,3,4,0,2,5,1,8.75,32,5060
5,1553,2,5,0,4,1,0,14.17,48,57992
5,1515,3,5,0,2,4,1,23.0,6,12747
5,1550,5,4,0,5,0,1,13.92,38,6765
5,1469,0,5,2,5,2,0,2.58,24,32923
2,1040,0,4,0,0,2,1,6.42,36,4028
5,1493,2,0,0,5,5,1,9.08,34,5040
3,420,2,0,0,5,3,1,8.08,34,3457
2,981,2,5,0,4,5,1,11.83,38,6089
3,588,1,0,0,2,3,1,5.0,40,3688
5,1486,1,1,0,2,3,1,10.08,16,10268
3,517,3,1,2,4,2,1,2.25,7,6868
1,849,4,2,0,4,0,1,15.67,37,9085
5,1516,2,5,1,2,4,1,20.25,39,9349
3,207,4,1,0,4,0,1,4.42,48,4944
3,613,4,0,0,5,2,1,6.33,44,5198
3,611,4,1,0,2,1,1,9.67,12,6489
5,1556,5,5,0,4,3,1,12.75,35,3971
3,293,5,4,0,2,4,1,6.67,20,7594
4,1378,3,0,2,0,1,1,1.25,21,2247
0,1192,4,4,0,0,2,1,5.83,20,3014
2,986,0,0,0,5,2,1,4.58,28,10732
2,1022,5,4,0,2,2,1,8.0,27,5569
3,656,0,4,0,2,2,1,6.75,14,11111
5,1553,2,5,0,0,3,1,14.58,28,5549
5,1458,4,2,0,4,0,0,17.17,15,52287
2,1019,2,2,0,1,4,1,11.83,25,6395
5,1481,1,0,0,1,3,0,19.33,42,41064
2,1013,2,1,0,0,0,1,6.17,36,4020
5,1483,1,1,0,2,2,1,9.92,49,5206
2,949,2,4,0,2,5,1,8.92,1,18487
5,1523,2,2,2,2,3,0,2.25,29,24056
3,665,3,0,0,2,5,1,6.92,33,4138
5,1477,1,4,0,0,2,0,4.75,34,45600
5,1553,2,5,0,2,4,1,22.25,29,6860
5,1472,2,2,1,4,1,1,16.75,29,8719
3,380,4,0,0,2,5,1,5.33,17,11188
5,1520,3,5,0,2,1,0,22.33,32,41314
5,1508,3,1,0,5,1,1,13.42,3,20308
3,349,0,4,2,4,1,1,1.08,43,1604
1,722,1,1,0,2,3,0,13.17,32,51345
4,1393,2,0,0,0,4,1,25.17,31,8366
2,1092,5,2,2,2,2,1,2.08,24,2339
0,1237,3,2,0,1,5,1,13.42,47,2250
1,828,3,5,0,5,4,0,25.42,21,48795
0,1135,3,2,0,4,1,1,12.75,23,1776
0,1175,5,5,0,4,0,1,8.83,49,2074
3,158,1,4,0,2,5,1,9.33,32,2792
5,1496,0,4,0,2,1,1,11.42,32,4672
1,845,4,0,0,4,5,1,17.58,38,6717
5,1436,0,4,0,2,2,1,8.42,46,5407
1,833,4,0,0,0,2,1,23.25,35,5467
1,905,3,4,0,4,4,1,22.25,37,8679
1,842,4,0,0,4,2,0,18.25,49,48079
5,1539,2,1,0,2,0,1,11.75,26,4896
5,1518,3,4,0,5,0,1,12.42,19,5441
1,879,5,2,0,4,4,1,14.0,48,4977
5,1554,2,2,0,2,4,0,21.0,10,73369
1,845,4,0,0,3,0,1,8.67,44,7474
1,861,2,2,0,4,5,1,15.25,29,6181
5,1547,5,0,0,2,3,1,7.5,26,4099
4,1311,1,1,2,4,4,1,2.0,48,2673
1,716,1,4,1,4,4,1,23.08,4,15123
1,850,5,5,0,2,2,1,21.5,49,5690
3,384,5,2,0,5,0,1,3.75,18,5103
5,1550,5,4,0,2,3,0,8.25,29,60365
1,863,5,4,0,2,1,1,9.0,33,4417
2,1015,2,4,0,2,0,1,9.17,19,4020
5,1505,5,5,0,4,3,1,12.08,7,8988
3,641,1,2,0,5,5,1,6.75,37,2646
1,843,1,4,0,5,3,0,9.92,21,39432
1,846,4,5,0,2,5,1,23.5,31,5102
1,801,0,1,0,5,2,1,14.5,8,10744
1,871,2,4,0,5,4,1,12.58,48,4933
1,842,4,2,0,2,2,0,26.58,43,48079
1,761,1,2,0,4,5,1,17.17,15,10643
5,1445,4,1,0,2,5,1,9.33,46,6067
5,1454,4,4,1,5,3,1,10.5,42,7455
1,815,5,4,0,2,2,1,10.83,42,3843
1,837,4,5,0,5,2,1,24.67,28,7900
5,1477,1,4,0,0,2,0,4.75,13,45600
5,1481,1,0,0,5,2,1,9.92,11,16140
5,1454,4,4,0,2,0,0,8.83,22,52287
5,1465,0,1,0,2,5,0,10.67,9,67004
5,1477,1,4,0,0,2,0,4.75,36,45600
0,1201,2,1,0,4,4,1,5.67,36,2480
1,806,5,4,0,2,3,1,7.75,5,10943
5,1523,2,2,0,4,0,1,15.17,16,3672
5,1506,0,1,0,5,3,0,14.25,41,37985
5,1560,5,2,0,2,3,1,22.5,9,11129
2,981,2,5,0,4,5,1,11.83,24,5087
0,1232,4,5,0,4,0,1,11.0,31,3862
2,1051,3,5,0,4,0,1,10.33,43,6256
5,1503,0,2,0,2,4,0,25.5,8,57529
5,1431,2,2,0,2,0,1,25.08,20,12150
2,947,2,4,0,5,0,1,11.67,46,4205
3,137,4,1,2,1,2,1,2.5,42,3999
3,365,5,2,2,5,2,1,1.83,2,5943
0,1128,0,2,0,3,2,1,7.08,32,2723
5,1454,4,4,0,3,2,1,14.5,44,6461
5,1520,3,5,0,5,0,1,23.33,11,7927
1,840,4,1,0,4,0,0,25.92,3,62098
5,1454,4,4,0,5,2,0,11.17,36,84756
5,1477,1,4,0,5,2,0,10.92,12,60160
0,1238,3,5,0,1,5,1,9.0,48,2250
5,1456,4,5,0,5,0,1,26.25,35,6195
3,220,0,4,0,0,2,1,6.67,29,4995
3,204,2,5,0,4,5,1,10.42,9,11153
5,1547,5,0,0,5,4,1,10.33,8,11129
5,1445,4,1,0,2,1,0,9.17,17,55983
4,1381,1,1,2,4,2,1,2.75,47,2568
5,1506,0,1,0,2,2,1,13.08,18,4796
3,70,1,2,2,2,2,1,2.58,20,4220
5,1553,2,5,0,1,3,1,10.0,9,9840
1,750,3,0,2,0,0,0,1.25,33,12114
3,39,2,1,0,4,4,1,5.75,48,5027
5,1473,0,2,0,0,3,1,16.92,29,6577
3,212,5,2,2,2,4,1,2.33,8,8253
5,1471,0,4,0,2,5,1,6.17,40,6568
5,1496,0,4,0,5,2,0,12.17,33,65033
5,1468,2,2,0,5,3,1,27.33,14,8685
5,1483,1,1,0,4,4,1,26.67,20,8394
1,786,5,1,0,4,2,1,27.25,42,4134
0,1128,0,2,0,3,2,1,7.08,43,3467
5,1522,3,0,0,5,2,0,7.75,46,54115
3,491,4,4,0,2,2,1,6.92,32,4439
3,697,3,4,0,2,2,1,10.5,46,2276
5,1488,1,2,0,2,4,0,24.92,22,55377
1,849,4,2,0,4,2,0,17.5,22,53743
1,765,3,4,0,0,4,1,24.83,16,7649
1,747,0,4,0,2,1,0,8.58,34,60396
1,840,4,1,0,0,5,1,8.83,23,9642
0,1174,5,0,1,3,4,1,10.67,38,2836
1,722,1,1,0,2,5,1,13.83,40,4357
5,1492,1,5,0,0,3,1,15.5,17,4821
4,1359,0,4,0,4,2,1,22.33,1,12948
1,816,1,0,0,0,2,1,21.33,49,3916
5,1518,3,4,0,5,2,1,13.42,27,6292
5,1556,5,5,0,4,4,1,12.67,9,14343
2,1061,5,1,0,0,0,1,7.67,26,5102
5,1508,3,1,0,5,0,0,15.83,42,56702
2,967,5,2,0,4,4,1,14.5,4,7412
0,1162,4,4,0,5,2,1,12.58,18,3014
5,1469,0,5,0,1,5,0,10.75,32,74956
1,771,3,1,0,5,4,1,15.83,11,11698
1,705,4,4,0,5,0,0,9.67,13,60978
5,1524,3,0,0,5,0,0,9.92,8,56702
3,95,2,5,0,1,1,1,8.67,38,4266
1,799,5,2,0,5,2,0,5.33,14,48538
5,1496,0,4,2,4,5,1,1.75,18,2150
3,274,2,4,2,0,0,1,2.92,17,4500
5,1551,2,1,0,2,0,0,13.5,27,62729
5,1555,5,5,0,4,0,1,9.92,41,6450
1,816,1,0,2,2,5,1,2.17,18,2828
1,763,3,2,0,4,4,1,16.75,15,9591
1,907,3,2,1,4,1,1,14.75,38,8497
3,638,3,4,2,0,0,1,1.33,12,4453
1,828,3,5,0,4,2,1,12.42,46,4387
5,1460,2,4,0,5,3,1,11.83,45,5761
5,1516,2,5,0,0,5,1,17.92,26,5227
1,812,2,1,2,4,5,0,2.17,24,22152
2,997,1,0,0,3,2,1,11.08,22,4827
3,254,5,4,2,0,2,1,2.17,21,2738
3,388,0,2,0,5,5,1,4.42,19,4190
2,1022,5,4,0,0,2,1,7.0,9,16023
5,1524,3,0,0,4,4,0,20.17,35,51819
5,1532,5,2,2,2,2,1,2.17,28,3024
5,1550,5,4,0,2,3,1,11.17,8,9879
3,281,5,2,2,2,3,1,1.42,43,2901
5,1534,5,1,0,5,1,1,13.75,28,4348
5,1506,0,1,0,0,3,1,5.58,14,7813
5,1490,1,4,0,5,3,1,10.17,20,7709
3,221,5,2,0,5,4,1,6.17,4,11346
2,1074,5,1,0,0,0,1,10.25,17,10230
2,1098,0,4,0,2,4,1,7.5,27,6186
5,1474,2,0,0,5,5,0,9.17,35,53164
0,1132,0,1,0,4,2,1,6.33,46,2723
5,1467,0,4,0,5,5,1,12.25,34,6568
5,1458,4,2,0,2,1,0,26.33,3,72526
0,1217,2,2,0,4,0,1,12.67,33,3090
4,1318,0,1,2,4,4,1,2.58,18,3916
5,1492,1,5,0,0,5,0,15.5,42,61873
1,783,5,2,0,1,3,1,15.08,32,3644
1,870,5,1,0,2,1,1,12.0,30,4732
2,930,0,1,0,2,5,1,10.25,13,5177
5,1470,2,4,0,5,5,0,12.67,13,53164
5,1535,5,1,0,0,3,0,5.08,8,60365
5,1518,3,4,0,0,2,0,6.0,42,39555
5,1445,4,1,0,2,0,1,9.83,14,12389
5,1481,1,0,0,2,0,0,5.25,43,44144
2,1043,0,5,0,4,2,1,10.17,23,4028
5,1492,1,5,0,4,4,0,12.5,36,55377
2,1013,2,1,0,5,4,1,15.58,38,6395
5,1473,0,2,0,2,4,0,23.92,43,80080
1,789,3,1,0,0,4,0,6.67,45,48795
5,1463,0,1,0,0,5,1,6.0,47,6568
1,890,0,2,1,1,1,1,37.0,37,5515
5,1463,0,1,0,5,5,1,12.08,29,7212
1,846,4,5,0,4,3,1,12.5,47,5670
3,162,1,2,2,5,2,1,2.75,4,7352
5,1471,0,4,0,5,1,0,11.25,30,60396
1,705,4,4,0,5,5,1,11.75,33,5523
1,715,2,4,0,2,5,1,7.33,48,3855
0,1142,0,2,0,3,2,1,6.17,40,2723
1,776,1,1,0,5,3,0,15.25,33,40593
1,743,0,0,0,5,1,0,10.25,22,60396
3,55,2,1,0,0,4,1,8.08,11,6443
3,438,5,4,0,2,2,1,8.17,3,10458
3,501,1,0,2,2,2,1,2.75,16,3191
5,1443,2,2,2,2,4,0,2.08,8,29656
5,1508,3,1,0,5,5,1,13.25,33,5060
5,1556,5,5,0,4,0,1,14.92,3,11129
3,197,5,0,0,2,1,1,6.08,42,1890
5,1454,4,4,0,2,2,0,9.33,23,61583
1,811,5,0,0,5,3,1,7.67,24,5303
2,1034,0,1,0,0,2,1,6.42,42,4028
3,539,4,0,0,5,2,1,5.42,21,4663
5,1558,5,4,0,5,1,1,9.83,15,13182
5,1560,5,2,0,2,4,0,23.58,40,64285
1,846,4,5,0,0,5,0,16.33,25,50271
1,758,2,2,0,5,5,1,24.75,16,4212
1,879,5,2,0,2,4,0,24.17,6,49725
5,1518,3,4,0,1,0,1,23.33,33,5441
2,1008,5,5,0,4,3,1,9.67,34,3282
5,1435,5,4,1,2,4,0,8.08,39,74816
3,222,4,0,0,5,3,1,5.92,12,11634
5,1533,2,4,0,5,3,1,11.42,27,5772
5,1546,2,2,0,5,0,1,5.08,47,4896
2,1011,2,5,0,1,4,1,10.5,31,6395
3,629,1,2,0,5,3,1,5.0,33,1105
5,1518,3,4,0,3,2,1,15.67,38,5656
5,1520,3,5,0,2,1,0,22.33,10,41314
3,248,5,1,2,4,2,1,2.17,19,2339
5,1553,2,5,0,2,4,0,22.25,31,65529
5,1485,3,4,0,2,4,0,7.75,32,51819
5,1518,3,4,0,3,2,0,16.42,8,54451
5,1499,0,2,0,4,4,0,13.75,3,63577
5,1523,2,2,0,5,5,1,5.33,28,5227
4,1391,5,5,0,4,4,1,15.17,45,5818
2,1019,2,2,0,1,4,1,11.83,2,5954
5,1471,0,4,0,5,1,1,11.58,25,9090
4,1357,0,2,2,2,4,1,2.5,36,3911
3,656,0,4,0,2,5,1,7.25,1,23501
5,1506,0,1,0,2,2,0,11.42,27,54841
5,1491,2,2,2,5,1,0,2.83,23,27864
0,1204,0,3,0,1,4,1,6.75,13,5176
3,148,5,5,2,5,2,1,2.08,13,5943
3,406,5,1,0,4,0,1,5.08,13,5103
3,132,1,3,0,4,4,1,6.58,14,6869
5,1437,3,4,1,2,4,1,8.58,20,14817
1,849,4,2,0,4,2,0,17.0,8,53743
3,475,0,2,0,1,4,1,10.75,29,4538
3,324,5,4,0,0,4,1,6.33,18,5530
2,992,4,4,1,2,2,1,8.25,29,6488
5,1449,4,2,1,5,5,0,26.83,17,59254
2,1034,0,1,0,0,2,1,6.42,26,4028
2,1016,5,2,0,1,4,1,14.0,24,5817
1,812,2,1,0,4,1,1,26.92,39,3988
5,1483,1,1,0,4,4,0,26.67,7,54896
5,1486,1,1,0,5,5,1,15.08,39,4637
5,1473,0,2,0,2,3,0,24.17,44,56588
1,747,0,4,0,5,3,0,13.17,32,56476
1,903,0,0,0,5,5,1,8.67,17,8277
5,1490,1,4,0,2,5,1,5.75,5,11069
0,1236,5,0,1,2,4,1,6.67,26,2836
5,1456,4,5,0,0,2,0,17.5,35,74015
1,715,2,4,0,4,3,1,24.08,19,6228
5,1470,2,4,2,4,0,0,2.75,19,32859
1,878,2,1,0,4,1,0,27.92,21,45257
5,1463,0,1,0,5,5,0,14.0,45,74844
2,1078,3,1,0,0,0,1,7.17,31,4334
5,1483,1,1,0,2,4,1,12.92,13,11247
5,1548,5,4,0,5,3,0,11.0,35,58125
1,743,0,0,0,5,5,1,7.92,18,6473
0,1189,4,5,0,4,3,1,13.75,33,3705
5,1442,4,4,0,5,0,0,12.42,20,60978
5,1503,0,2,0,4,1,0,14.42,48,44280
2,1050,3,1,0,0,5,1,6.33,43,4165
0,1228,0,4,0,2,2,1,7.0,41,2723
3,42,3,0,0,2,0,1,5.0,32,1755
4,1383,2,1,2,4,1,1,2.92,30,2637
5,1476,5,1,0,2,2,0,13.17,23,51372
5,1475,0,2,0,2,3,0,23.17,8,56588
5,1500,5,1,0,5,3,1,13.92,11,8988
5,1501,0,4,0,5,1,1,13.58,15,9420
5,1470,2,4,0,5,5,1,12.17,46,6296
0,1129,0,2,2,5,4,1,2.58,29,3393
1,784,0,2,0,5,4,0,28.5,15,51817
1,863,5,4,0,2,4,1,9.17,14,11508
1,866,3,0,0,2,4,1,6.17,18,4788
5,1458,4,2,0,5,2,1,28.33,1,15414
5,1447,2,5,2,5,4,0,2.25,5,45896
5,1535,5,1,0,2,0,1,9.5,16,7135
5,1530,2,0,1,4,4,1,18.92,47,9349
3,589,4,2,0,5,3,1,5.5,26,6489
1,745,0,2,0,4,4,1,15.67,26,6584
5,1501,0,4,1,5,1,1,10.75,49,9771
1,800,5,4,0,1,3,1,22.33,25,3644
2,1004,0,2,0,1,4,1,11.5,29,5177
5,1513,0,5,2,5,5,1,1.75,23,2150
5,1460,2,4,0,5,5,0,11.67,20,53164
3,640,0,0,2,0,1,1,1.0,46,1604
5,1490,1,4,0,2,3,0,9.17,38,51457
5,1458,4,2,0,5,1,1,5.5,27,7284
1,765,3,4,0,2,5,0,8.67,13,45883
1,863,5,4,0,2,4,1,9.17,31,4977
3,641,1,2,0,5,2,1,6.67,20,4071
1,792,5,4,0,4,2,0,26.08,18,32634
2,1051,3,5,0,4,5,1,10.83,25,4165
5,1533,2,4,0,4,0,1,25.25,3,10680
5,1549,2,4,0,5,0,0,14.0,36,57017
3,656,0,4,2,4,3,1,1.33,25,2343
0,1188,4,1,0,5,0,1,14.08,34,3862
1,715,2,4,0,4,4,1,23.75,3,17610
2,976,2,2,0,1,4,1,15.0,21,5954
5,1513,0,5,2,5,5,1,1.75,10,5179
5,1549,2,4,0,2,4,1,8.0,9,14880
5,1444,4,5,0,5,5,1,23.67,44,6711
3,219,3,1,0,0,1,1,9.17,19,3352
0,1222,2,1,0,0,0,1,8.17,24,10672
5,1555,5,5,0,4,1,1,11.17,39,3998
5,1508,3,1,0,2,5,1,12.25,35,5375
1,798,2,0,0,0,4,1,21.67,30,5276
5,1442,4,4,0,5,5,0,10.0,6,99204
1,897,4,4,0,2,5,1,5.83,23,4846
5,1532,5,2,0,4,3,0,16.08,14,61597
1,862,0,5,0,0,5,1,15.83,37,6578
1,850,5,5,2,5,4,0,2.75,5,31436
2,1106,4,0,2,2,0,1,2.67,34,4145
5,1522,3,0,0,5,1,1,10.17,38,6287
0,1162,4,4,0,2,3,1,7.92,43,4589
5,1444,4,5,0,2,0,0,22.42,30,78898
2,997,1,0,0,2,0,1,5.92,38,4612
5,1532,5,2,0,4,4,0,15.0,17,75597
5,1511,0,2,0,0,3,1,17.25,24,5322
1,840,4,1,0,5,3,1,16.58,23,6090
5,1499,0,2,0,0,3,0,16.33,20,37985
5,1540,5,0,0,5,0,0,8.67,10,74880
5,1541,2,4,0,5,0,1,11.17,16,4496
5,1483,1,1,0,2,0,1,12.25,21,4755
2,1073,3,5,0,3,2,1,6.0,26,6132
0,1164,4,0,1,5,0,1,10.0,35,3862
1,842,4,2,0,5,3,0,25.67,44,35288
5,1522,3,0,0,5,0,1,9.75,27,10002
3,42,3,0,0,2,0,1,5.0,20,4338
2,959,4,1,0,5,5,1,15.92,16,5888
3,114,3,0,0,5,4,1,8.0,22,5293
1,845,4,0,0,0,5,1,24.33,32,6600
5,1459,4,0,0,5,0,0,7.33,35,60978
5,1443,2,2,0,5,5,1,6.0,5,13725
3,431,0,4,0,5,3,1,10.0,24,2767
3,478,0,1,0,0,2,1,7.58,5,11373
2,1097,5,2,0,3,2,1,6.83,34,6068
5,1522,3,0,0,4,0,1,21.83,30,5441
5,1468,2,2,2,5,0,1,2.83,28,4501
3,699,4,1,1,5,0,1,14.17,39,3860
5,1532,5,2,0,4,4,0,15.0,41,67645
5,1545,5,1,0,2,0,0,11.0,37,54608
5,1559,2,4,0,2,0,0,7.42,34,54777
3,488,5,0,0,2,4,1,4.92,17,8059
3,455,5,0,0,5,4,1,6.33,39,3980
2,1035,5,0,0,5,2,1,7.25,24,5618
1,749,0,1,0,5,2,0,16.5,30,35554
5,1518,3,4,0,2,4,1,9.58,33,9501
5,1459,4,0,0,4,1,0,18.58,16,80175
3,511,3,2,2,2,1,1,1.25,47,1788
5,1522,3,0,0,2,2,1,6.83,4,10018
5,1459,4,0,0,5,5,0,5.92,46,64831
1,724,5,0,0,4,0,0,17.33,23,54608
5,1465,0,1,0,2,5,1,12.08,27,6568
1,771,3,1,0,2,5,1,11.5,14,7774
5,1528,0,1,0,0,2,1,7.75,40,3346
3,560,3,4,0,5,5,1,10.75,30,4836
3,162,1,2,0,1,4,1,9.5,17,9207
5,1456,4,5,0,2,2,0,20.33,33,74015
2,1009,5,1,0,0,3,1,6.67,43,4325
5,1499,0,2,0,1,3,0,11.92,16,37985
3,89,2,2,2,5,4,1,2.33,34,4380
3,197,5,0,0,5,1,1,7.33,35,4069
3,570,1,4,0,0,3,1,4.17,42,1105
2,1011,2,5,0,1,1,1,10.67,34,4896
5,1534,5,1,0,2,4,0,11.58,7,57565
2,1019,2,2,0,1,0,1,12.0,8,7424
3,294,5,0,0,5,4,1,6.75,11,11088
1,747,0,4,0,5,3,1,13.17,36,5780
5,1549,2,4,0,5,3,0,12.08,42,53937
5,1541,2,4,0,5,3,1,9.25,45,5772
5,1454,4,4,0,2,2,1,9.33,43,7145
5,1488,1,2,0,4,5,1,16.33,46,4761
1,704,2,1,0,3,0,0,19.0,42,52522
3,113,2,4,0,2,1,1,6.67,40,8400
5,1488,1,2,0,1,5,0,14.75,10,61873
2,981,2,5,0,4,5,1,11.83,30,5087
1,757,4,2,0,0,2,1,18.83,33,4564
5,1515,3,5,0,2,0,0,20.42,26,56702
5,1546,2,2,2,5,5,1,2.33,40,3100
1,747,0,4,0,2,5,1,9.58,14,9855
1,772,2,4,2,4,3,0,2.33,15,23944
2,1113,4,2,0,3,3,1,7.33,12,6488
3,22,3,1,0,4,0,1,5.42,22,3798
1,798,2,0,0,1,1,0,16.83,13,45257
5,1473,0,2,0,2,4,0,22.42,21,60508
5,1449,4,2,2,5,2,1,2.42,35,4001
1,890,0,2,0,4,5,1,13.33,31,4276
5,1463,0,1,0,2,5,0,9.67,49,67004
5,1471,0,4,0,2,3,0,8.33,47,56588
5,1502,5,0,0,5,2,0,6.42,49,53152
3,580,0,0,0,3,2,1,10.33,16,5333
5,1501,0,4,0,5,2,1,11.17,42,4111
5,1554,2,2,0,4,1,1,16.0,31,5098
2,1098,0,4,0,2,2,1,6.58,33,4028
1,761,1,2,0,4,5,0,18.25,45,61649
5,1445,4,1,0,0,5,0,7.83,37,62591
0,1163,4,5,0,0,2,1,16.5,6,6353
5,1472,2,2,1,4,1,1,16.75,18,8719
3,79,2,1,0,4,3,1,5.5,17,5955
5,1543,2,0,0,1,3,1,17.5,17,5772
3,122,0,4,2,0,2,1,2.75,25,4500
5,1483,1,1,0,1,3,0,24.83,12,41064
2,1005,5,0,0,5,4,1,9.5,20,5817
5,1483,1,1,0,5,2,0,13.67,46,60160
5,1501,0,4,0,2,2,1,8.58,32,4111
1,761,1,2,0,5,5,1,28.25,12,10643
2,1067,4,2,0,1,0,1,14.17,26,6109
5,1501,0,4,0,1,3,0,22.33,29,37985
5,1548,5,4,0,2,3,0,8.0,9,58125
0,1164,4,0,1,5,0,1,6.92,41,3862
1,765,3,4,1,4,4,1,21.67,7,11698
3,680,5,0,0,5,4,1,6.08,38,6664
1,732,2,2,0,2,5,0,22.75,20,39859
3,164,0,0,0,5,2,1,5.08,20,5663
5,1468,2,2,1,4,1,1,15.25,9,16212
5,1548,5,4,0,2,0,0,6.92,30,66928
5,1479,1,5,0,2,4,1,23.08,27,16602
1,810,5,2,0,0,1,0,18.67,12,49613
5,1485,3,4,0,5,5,1,12.5,20,4436
5,1490,1,4,0,4,3,1,22.92,3,19848
5,1522,3,0,0,5,2,1,9.0,17,5007
5,1483,1,1,0,2,0,0,10.75,30,44144
2,1065,3,5,0,1,5,1,10.58,18,3423
5,1469,0,5,0,2,4,0,22.42,42,62188
5,1477,1,4,0,4,0,1,23.08,8,9105
5,1470,2,4,0,5,3,1,12.83,44,5761
5,1445,4,1,0,2,1,0,9.17,3,78495
5,1485,3,4,0,4,4,1,22.25,49,5960
0,1208,2,1,0,5,5,1,12.58,35,2409
1,797,5,1,0,2,0,1,12.75,29,6544
1,722,1,1,0,2,3,1,13.17,39,4714
5,1530,2,0,0,4,5,1,19.25,27,5542
1,842,4,2,0,0,2,1,18.08,12,13524
5,1531,5,0,0,5,4,1,7.0,25,5949
5,1518,3,4,0,2,2,1,8.42,28,5892
1,862,0,5,0,2,5,1,21.0,14,9277
1,840,4,1,0,5,5,0,15.17,30,50271
1,819,4,4,0,2,2,1,8.58,6,13944
0,1174,5,0,1,3,4,1,10.67,45,2836
5,1483,1,1,0,0,2,0,8.67,12,64729
3,437,1,4,1,0,2,1,4.92,40,4594
4,1379,0,0,0,5,2,1,5.5,8,7488
5,1499,0,2,2,5,5,1,1.92,28,2150
1,833,4,0,0,2,2,0,29.25,3,62804
